dim,total,iter,pi_est,count
19,10000,17,0.00000000,0
19,10000,18,0.00000000,0
19,10000,19,0.00000000,0
19,10000,20,0.00000000,0
19,10000,21,0.00000000,0
19,10000,22,0.00000000,0
19,10000,23,0.00000000,0
19,10000,24,0.00000000,0
19,10000,25,0.00000000,0
19,10000,26,0.00000000,0
19,10000,27,0.00000000,0
19,10000,28,0.00000000,0
19,10000,29,0.00000000,0
19,10000,30,0.00000000,0
19,10000,31,0.00000000,0
19,10000,32,0.00000000,0
19,10000,33,0.00000000,0
19,10000,34,0.00000000,0
19,10000,35,0.00000000,0
19,10000,36,0.00000000,0
19,10000,37,0.00000000,0
19,10000,38,0.00000000,0
19,10000,39,0.00000000,0
19,10000,40,0.00000000,0
19,10000,41,0.00000000,0
19,10000,42,0.00000000,0
19,10000,43,0.00000000,0
19,10000,44,0.00000000,0
19,10000,45,0.00000000,0
19,10000,46,0.00000000,0
19,10000,47,0.00000000,0
19,10000,48,0.00000000,0
19,10000,49,0.00000000,0
19,10000,50,0.00000000,0
19,10000,51,0.00000000,0
19,10000,52,0.00000000,0
19,10000,53,0.00000000,0
19,10000,54,0.00000000,0
19,10000,55,0.00000000,0
19,10000,56,0.00000000,0
19,10000,57,0.00000000,0
19,10000,58,0.00000000,0
19,10000,59,0.00000000,0
19,10000,60,0.00000000,0
19,10000,61,0.00000000,0
19,10000,62,0.00000000,0
19,10000,63,0.00000000,0
19,10000,64,0.00000000,0
19,10000,65,0.00000000,0
19,10000,66,0.00000000,0
19,10000,67,0.00000000,0
19,10000,68,0.00000000,0
19,10000,69,0.00000000,0
19,10000,70,0.00000000,0
19,10000,71,0.00000000,0
19,10000,72,0.00000000,0
19,10000,73,0.00000000,0
19,10000,74,0.00000000,0
19,10000,75,0.00000000,0
19,10000,76,0.00000000,0
19,10000,77,0.00000000,0
19,10000,78,0.00000000,0
19,10000,79,0.00000000,0
19,10000,80,0.00000000,0
19,10000,81,0.00000000,0
19,10000,82,0.00000000,0
19,10000,83,0.00000000,0
19,10000,84,0.00000000,0
19,10000,85,0.00000000,0
19,10000,86,0.00000000,0
19,10000,87,0.00000000,0
19,10000,88,0.00000000,0
19,10000,89,0.00000000,0
19,10000,90,0.00000000,0
19,10000,91,0.00000000,0
19,10000,92,0.00000000,0
19,10000,93,0.00000000,0
19,10000,94,0.00000000,0
19,10000,95,0.00000000,0
19,10000,96,0.00000000,0
19,10000,97,0.00000000,0
19,10000,98,0.00000000,0
19,10000,99,0.00000000,0
19,10000,summary,0.00000000,0.00000000
19,50000,0,0.00000000,0
19,50000,1,0.00000000,0
19,50000,2,0.00000000,0
19,50000,3,0.00000000,0
19,50000,4,0.00000000,0
19,50000,5,0.00000000,0
19,50000,6,0.00000000,0
19,50000,7,0.00000000,0
19,50000,8,0.00000000,0
19,50000,9,0.00000000,0
19,50000,10,0.00000000,0
19,50000,11,0.00000000,0
19,50000,12,0.00000000,0
19,50000,13,0.00000000,0
19,50000,14,0.00000000,0
19,50000,15,0.00000000,0
19,50000,16,0.00000000,0
19,50000,17,0.00000000,0
19,50000,18,0.00000000,0
19,50000,19,0.00000000,0
19,50000,20,0.00000000,0
19,50000,21,0.00000000,0
19,50000,22,0.00000000,0
19,50000,23,0.00000000,0
19,50000,24,0.00000000,0
19,50000,25,0.00000000,0
19,50000,26,0.00000000,0
19,50000,27,0.00000000,0
19,50000,28,0.00000000,0
19,50000,29,0.00000000,0
19,50000,30,0.00000000,0
19,50000,31,0.00000000,0
19,50000,32,0.00000000,0
19,50000,33,0.00000000,0
19,50000,34,0.00000000,0
19,50000,35,0.00000000,0
19,50000,36,0.00000000,0
19,50000,37,0.00000000,0
19,50000,38,0.00000000,0
19,50000,39,0.00000000,0
19,50000,40,0.00000000,0
19,50000,41,0.00000000,0
19,50000,42,0.00000000,0
19,50000,43,0.00000000,0
19,50000,44,0.00000000,0
19,50000,45,0.00000000,0
19,50000,46,0.00000000,0
19,50000,47,0.00000000,0
19,50000,48,0.00000000,0
19,50000,49,0.00000000,0
19,50000,50,0.00000000,0
19,50000,51,0.00000000,0
19,50000,52,0.00000000,0
19,50000,53,0.00000000,0
19,50000,54,0.00000000,0
19,50000,55,0.00000000,0
19,50000,56,0.00000000,0
19,50000,57,0.00000000,0
19,50000,58,0.00000000,0
19,50000,59,0.00000000,0
19,50000,60,0.00000000,0
19,50000,61,0.00000000,0
19,50000,62,0.00000000,0
19,50000,63,0.00000000,0
19,50000,64,0.00000000,0
19,50000,65,0.00000000,0
19,50000,66,0.00000000,0
19,50000,67,0.00000000,0
19,50000,68,0.00000000,0
19,50000,69,0.00000000,0
19,50000,70,0.00000000,0
19,50000,71,0.00000000,0
19,50000,72,0.00000000,0
19,50000,73,0.00000000,0
19,50000,74,0.00000000,0
19,50000,75,0.00000000,0
19,50000,76,0.00000000,0
19,50000,77,0.00000000,0
19,50000,78,0.00000000,0
19,50000,79,0.00000000,0
19,50000,80,0.00000000,0
19,50000,81,0.00000000,0
19,50000,82,0.00000000,0
19,50000,83,0.00000000,0
19,50000,84,0.00000000,0
19,50000,85,0.00000000,0
19,50000,86,0.00000000,0
19,50000,87,0.00000000,0
19,50000,88,0.00000000,0
19,50000,89,0.00000000,0
19,50000,90,0.00000000,0
19,50000,91,0.00000000,0
19,50000,92,0.00000000,0
19,50000,93,0.00000000,0
19,50000,94,0.00000000,0
19,50000,95,0.00000000,0
19,50000,96,0.00000000,0
19,50000,97,0.00000000,0
19,50000,98,0.00000000,0
19,50000,99,0.00000000,0
19,50000,summary,0.00000000,0.00000000
19,100000,0,0.00000000,0
19,100000,1,0.00000000,0
19,100000,2,0.00000000,0
19,100000,3,0.00000000,0
19,100000,4,0.00000000,0
19,100000,5,0.00000000,0
19,100000,6,0.00000000,0
19,100000,7,0.00000000,0
19,100000,8,0.00000000,0
19,100000,9,0.00000000,0
19,100000,10,0.00000000,0
19,100000,11,0.00000000,0
19,100000,12,0.00000000,0
19,100000,13,0.00000000,0
19,100000,14,0.00000000,0
19,100000,15,0.00000000,0
19,100000,16,0.00000000,0
19,100000,17,0.00000000,0
19,100000,18,0.00000000,0
19,100000,19,0.00000000,0
19,100000,20,0.00000000,0
19,100000,21,0.00000000,0
19,100000,22,0.00000000,0
19,100000,23,0.00000000,0
19,100000,24,0.00000000,0
19,100000,25,0.00000000,0
19,100000,26,0.00000000,0
19,100000,27,0.00000000,0
19,100000,28,0.00000000,0
19,100000,29,0.00000000,0
19,100000,30,0.00000000,0
19,100000,31,0.00000000,0
19,100000,32,0.00000000,0
19,100000,33,0.00000000,0
19,100000,34,0.00000000,0
19,100000,35,0.00000000,0
19,100000,36,0.00000000,0
19,100000,37,0.00000000,0
19,100000,38,0.00000000,0
19,100000,39,0.00000000,0
19,100000,40,0.00000000,0
19,100000,41,0.00000000,0
19,100000,42,0.00000000,0
19,100000,43,0.00000000,0
19,100000,44,0.00000000,0
19,100000,45,0.00000000,0
19,100000,46,0.00000000,0
19,100000,47,0.00000000,0
19,100000,48,0.00000000,0
19,100000,49,0.00000000,0
19,100000,50,0.00000000,0
19,100000,51,0.00000000,0
19,100000,52,0.00000000,0
19,100000,53,0.00000000,0
19,100000,54,0.00000000,0
19,100000,55,0.00000000,0
19,100000,56,0.00000000,0
19,100000,57,0.00000000,0
19,100000,58,0.00000000,0
19,100000,59,0.00000000,0
19,100000,60,0.00000000,0
19,100000,61,0.00000000,0
19,100000,62,0.00000000,0
19,100000,63,0.00000000,0
19,100000,64,0.00000000,0
19,100000,65,0.00000000,0
19,100000,66,0.00000000,0
19,100000,67,0.00000000,0
19,100000,68,0.00000000,0
19,100000,69,5.16467256,1
19,100000,70,0.00000000,0
19,100000,71,0.00000000,0
19,100000,72,0.00000000,0
19,100000,73,0.00000000,0
19,100000,74,0.00000000,0
19,100000,75,0.00000000,0
19,100000,76,0.00000000,0
19,100000,77,0.00000000,0
19,100000,78,0.00000000,0
19,100000,79,0.00000000,0
19,100000,80,0.00000000,0
19,100000,81,0.00000000,0
19,100000,82,0.00000000,0
19,100000,83,0.00000000,0
19,100000,84,0.00000000,0
19,100000,85,0.00000000,0
19,100000,86,0.00000000,0
19,100000,87,0.00000000,0
19,100000,88,0.00000000,0
19,100000,89,0.00000000,0
19,100000,90,0.00000000,0
19,100000,91,0.00000000,0
19,100000,92,0.00000000,0
19,100000,93,0.00000000,0
19,100000,94,0.00000000,0
19,100000,95,0.00000000,0
19,100000,96,0.00000000,0
19,100000,97,0.00000000,0
19,100000,98,0.00000000,0
19,100000,99,0.00000000,0
19,100000,summary,0.05164673,0.51387843
19,500000,0,0.00000000,0
19,500000,1,0.00000000,0
19,500000,2,0.00000000,0
19,500000,3,0.00000000,0
19,500000,4,0.00000000,0
19,500000,5,0.00000000,0
19,500000,6,0.00000000,0
19,500000,7,0.00000000,0
19,500000,8,0.00000000,0
19,500000,9,0.00000000,0
19,500000,10,0.00000000,0
19,500000,11,0.00000000,0
19,500000,12,0.00000000,0
19,500000,13,0.00000000,0
19,500000,14,0.00000000,0
19,500000,15,0.00000000,0
19,500000,16,0.00000000,0
19,500000,17,0.00000000,0
19,500000,18,0.00000000,0
19,500000,19,0.00000000,0
19,500000,20,0.00000000,0
19,500000,21,0.00000000,0
19,500000,22,0.00000000,0
19,500000,23,0.00000000,0
19,500000,24,0.00000000,0
19,500000,25,0.00000000,0
19,500000,26,0.00000000,0
19,500000,27,0.00000000,0
19,500000,28,0.00000000,0
19,500000,29,0.00000000,0
19,500000,30,0.00000000,0
19,500000,31,0.00000000,0
19,500000,32,0.00000000,0
19,500000,33,0.00000000,0
19,500000,34,0.00000000,0
19,500000,35,0.00000000,0
19,500000,36,0.00000000,0
19,500000,37,0.00000000,0
19,500000,38,0.00000000,0
19,500000,39,0.00000000,0
19,500000,40,0.00000000,0
19,500000,41,0.00000000,0
19,500000,42,0.00000000,0
19,500000,43,0.00000000,0
19,500000,44,0.00000000,0
19,500000,45,0.00000000,0
19,500000,46,0.00000000,0
19,500000,47,0.00000000,0
19,500000,48,0.00000000,0
19,500000,49,4.35980437,1
19,500000,50,0.00000000,0
19,500000,51,0.00000000,0
19,500000,52,0.00000000,0
19,500000,53,0.00000000,0
19,500000,54,0.00000000,0
19,500000,55,0.00000000,0
19,500000,56,0.00000000,0
19,500000,57,0.00000000,0
19,500000,58,0.00000000,0
19,500000,59,0.00000000,0
19,500000,60,0.00000000,0
19,500000,61,0.00000000,0
19,500000,62,0.00000000,0
19,500000,63,0.00000000,0
19,500000,64,0.00000000,0
19,500000,65,0.00000000,0
19,500000,66,0.00000000,0
19,500000,67,0.00000000,0
19,500000,68,0.00000000,0
19,500000,69,0.00000000,0
19,500000,70,0.00000000,0
19,500000,71,0.00000000,0
19,500000,72,0.00000000,0
19,500000,73,0.00000000,0
19,500000,74,0.00000000,0
19,500000,75,0.00000000,0
19,500000,76,0.00000000,0
19,500000,77,0.00000000,0
19,500000,78,0.00000000,0
19,500000,79,0.00000000,0
19,500000,80,0.00000000,0
19,500000,81,0.00000000,0
19,500000,82,0.00000000,0
19,500000,83,0.00000000,0
19,500000,84,0.00000000,0
19,500000,85,0.00000000,0
19,500000,86,0.00000000,0
19,500000,87,0.00000000,0
19,500000,88,0.00000000,0
19,500000,89,0.00000000,0
19,500000,90,0.00000000,0
19,500000,91,4.35980437,1
19,500000,92,0.00000000,0
19,500000,93,0.00000000,0
19,500000,94,0.00000000,0
19,500000,95,0.00000000,0
19,500000,96,0.00000000,0
19,500000,97,0.00000000,0
19,500000,98,0.00000000,0
19,500000,99,0.00000000,0
19,500000,summary,0.08719609,0.61037261
19,1000000,0,0.00000000,0
19,1000000,1,0.00000000,0
19,1000000,2,0.00000000,0
19,1000000,3,0.00000000,0
19,1000000,4,0.00000000,0
19,1000000,5,0.00000000,0
19,1000000,6,4.05302828,1
19,1000000,7,0.00000000,0
19,1000000,8,0.00000000,0
19,1000000,9,0.00000000,0
19,1000000,10,0.00000000,0
19,1000000,11,0.00000000,0
19,1000000,12,0.00000000,0
19,1000000,13,4.05302828,1
19,1000000,14,0.00000000,0
19,1000000,15,0.00000000,0
19,1000000,16,4.05302828,1
19,1000000,17,0.00000000,0
19,1000000,18,0.00000000,0
19,1000000,19,4.05302828,1
19,1000000,20,0.00000000,0
19,1000000,21,0.00000000,0
19,1000000,22,0.00000000,0
19,1000000,23,4.05302828,1
19,1000000,24,0.00000000,0
19,1000000,25,0.00000000,0
19,1000000,26,0.00000000,0
19,1000000,27,0.00000000,0
19,1000000,28,0.00000000,0
19,1000000,29,0.00000000,0
19,1000000,30,0.00000000,0
19,1000000,31,0.00000000,0
19,1000000,32,0.00000000,0
19,1000000,33,0.00000000,0
19,1000000,34,0.00000000,0
19,1000000,35,0.00000000,0
19,1000000,36,0.00000000,0
19,1000000,37,0.00000000,0
19,1000000,38,0.00000000,0
19,1000000,39,0.00000000,0
19,1000000,40,0.00000000,0
19,1000000,41,0.00000000,0
19,1000000,42,0.00000000,0
19,1000000,43,0.00000000,0
19,1000000,44,0.00000000,0
19,1000000,45,0.00000000,0
19,1000000,46,0.00000000,0
19,1000000,47,0.00000000,0
19,1000000,48,0.00000000,0
19,1000000,49,0.00000000,0
19,1000000,50,0.00000000,0
19,1000000,51,0.00000000,0
19,1000000,52,0.00000000,0
19,1000000,53,0.00000000,0
19,1000000,54,0.00000000,0
19,1000000,55,0.00000000,0
19,1000000,56,0.00000000,0
19,1000000,57,0.00000000,0
19,1000000,58,0.00000000,0
19,1000000,59,0.00000000,0
19,1000000,60,0.00000000,0
19,1000000,61,0.00000000,0
19,1000000,62,0.00000000,0
19,1000000,63,0.00000000,0
19,1000000,64,0.00000000,0
19,1000000,65,0.00000000,0
19,1000000,66,0.00000000,0
19,1000000,67,0.00000000,0
19,1000000,68,0.00000000,0
19,1000000,69,0.00000000,0
19,1000000,70,0.00000000,0
19,1000000,71,0.00000000,0
19,1000000,72,0.00000000,0
19,1000000,73,0.00000000,0
19,1000000,74,0.00000000,0
19,1000000,75,0.00000000,0
19,1000000,76,0.00000000,0
19,1000000,77,0.00000000,0
19,1000000,78,0.00000000,0
19,1000000,79,0.00000000,0
19,1000000,80,0.00000000,0
19,1000000,81,0.00000000,0
19,1000000,82,0.00000000,0
19,1000000,83,0.00000000,0
19,1000000,84,0.00000000,0
19,1000000,85,0.00000000,0
19,1000000,86,0.00000000,0
19,1000000,87,0.00000000,0
19,1000000,88,0.00000000,0
19,1000000,89,0.00000000,0
19,1000000,90,0.00000000,0
19,1000000,91,0.00000000,0
19,1000000,92,0.00000000,0
19,1000000,93,0.00000000,0
19,1000000,94,0.00000000,0
19,1000000,95,0.00000000,0
19,1000000,96,0.00000000,0
19,1000000,97,0.00000000,0
19,1000000,98,0.00000000,0
19,1000000,99,0.00000000,0
19,1000000,summary,0.20265141,0.88333703
19,5000000,0,0.00000000,0
19,5000000,1,0.00000000,0
19,5000000,2,0.00000000,0
19,5000000,3,3.68036771,2
19,5000000,4,0.00000000,0
19,5000000,5,0.00000000,0
19,5000000,6,0.00000000,0
19,5000000,7,0.00000000,0
19,5000000,8,3.42139995,1
19,5000000,9,3.42139995,1
19,5000000,10,3.42139995,1
19,5000000,11,0.00000000,0
19,5000000,12,0.00000000,0
19,5000000,13,0.00000000,0
19,5000000,14,3.42139995,1
19,5000000,15,0.00000000,0
19,5000000,16,3.42139995,1
19,5000000,17,3.42139995,1
19,5000000,18,3.42139995,1
19,5000000,19,0.00000000,0
19,5000000,20,0.00000000,0
19,5000000,21,0.00000000,0
19,5000000,22,0.00000000,0
19,5000000,23,0.00000000,0
19,5000000,24,0.00000000,0
19,5000000,25,0.00000000,0
19,5000000,26,0.00000000,0
19,5000000,27,0.00000000,0
19,5000000,28,3.42139995,1
19,5000000,29,0.00000000,0
19,5000000,30,3.42139995,1
19,5000000,31,3.84084812,3
19,5000000,32,0.00000000,0
19,5000000,33,0.00000000,0
19,5000000,34,3.68036771,2
19,5000000,35,0.00000000,0
19,5000000,36,0.00000000,0
19,5000000,37,0.00000000,0
19,5000000,38,0.00000000,0
19,5000000,39,3.42139995,1
19,5000000,40,0.00000000,0
19,5000000,41,0.00000000,0
19,5000000,42,0.00000000,0
19,5000000,43,0.00000000,0
19,5000000,44,0.00000000,0
19,5000000,45,0.00000000,0
19,5000000,46,3.42139995,1
19,5000000,47,3.42139995,1
19,5000000,48,3.42139995,1
19,5000000,49,3.42139995,1
19,5000000,50,3.42139995,1
19,5000000,51,0.00000000,0
19,5000000,52,0.00000000,0
19,5000000,53,0.00000000,0
19,5000000,54,3.42139995,1
19,5000000,55,3.42139995,1
19,5000000,56,0.00000000,0
19,5000000,57,3.42139995,1
19,5000000,58,3.42139995,1
19,5000000,59,0.00000000,0
19,5000000,60,0.00000000,0
19,5000000,61,0.00000000,0
19,5000000,62,0.00000000,0
19,5000000,63,3.42139995,1
19,5000000,64,0.00000000,0
19,5000000,65,0.00000000,0
19,5000000,66,0.00000000,0
19,5000000,67,0.00000000,0
19,5000000,68,3.42139995,1
19,5000000,69,3.68036771,2
19,5000000,70,0.00000000,0
19,5000000,71,3.68036771,2
19,5000000,72,0.00000000,0
19,5000000,73,0.00000000,0
19,5000000,74,3.42139995,1
19,5000000,75,0.00000000,0
19,5000000,76,0.00000000,0
19,5000000,77,0.00000000,0
19,5000000,78,0.00000000,0
19,5000000,79,3.42139995,1
19,5000000,80,0.00000000,0
19,5000000,81,0.00000000,0
19,5000000,82,3.42139995,1
19,5000000,83,0.00000000,0
19,5000000,84,0.00000000,0
19,5000000,85,0.00000000,0
19,5000000,86,0.00000000,0
19,5000000,87,3.42139995,1
19,5000000,88,0.00000000,0
19,5000000,89,3.42139995,1
19,5000000,90,0.00000000,0
19,5000000,91,3.42139995,1
19,5000000,92,0.00000000,0
19,5000000,93,3.84084812,3
19,5000000,94,0.00000000,0
19,5000000,95,0.00000000,0
19,5000000,96,0.00000000,0
19,5000000,97,3.42139995,1
19,5000000,98,3.68036771,2
19,5000000,99,3.42139995,1
19,5000000,summary,1.25304133,1.67239904
19,10000000,0,3.18065435,1
19,10000000,1,3.42139995,2
19,10000000,2,0.00000000,0
19,10000000,3,3.18065435,1
19,10000000,4,0.00000000,0
19,10000000,5,3.18065435,1
19,10000000,6,0.00000000,0
19,10000000,7,0.00000000,0
19,10000000,8,0.00000000,0
19,10000000,9,0.00000000,0
19,10000000,10,0.00000000,0
19,10000000,11,3.42139995,2
19,10000000,12,3.42139995,2
19,10000000,13,3.18065435,1
19,10000000,14,3.57058821,3
19,10000000,15,3.18065435,1
19,10000000,16,0.00000000,0
19,10000000,17,3.18065435,1
19,10000000,18,3.18065435,1
19,10000000,19,0.00000000,0
19,10000000,20,3.18065435,1
19,10000000,21,3.42139995,2
19,10000000,22,0.00000000,0
19,10000000,23,3.42139995,2
19,10000000,24,3.42139995,2
19,10000000,25,0.00000000,0
19,10000000,26,3.18065435,1
19,10000000,27,3.18065435,1
19,10000000,28,3.18065435,1
19,10000000,29,3.18065435,1
19,10000000,30,3.18065435,1
19,10000000,31,3.18065435,1
19,10000000,32,0.00000000,0
19,10000000,33,3.42139995,2
19,10000000,34,3.18065435,1
19,10000000,35,3.18065435,1
19,10000000,36,3.42139995,2
19,10000000,37,0.00000000,0
19,10000000,38,3.42139995,2
19,10000000,39,3.18065435,1
19,10000000,40,0.00000000,0
19,10000000,41,3.18065435,1
19,10000000,42,0.00000000,0
19,10000000,43,0.00000000,0
19,10000000,44,0.00000000,0
19,10000000,45,3.42139995,2
19,10000000,46,3.18065435,1
19,10000000,47,3.18065435,1
19,10000000,48,3.18065435,1
19,10000000,49,3.42139995,2
19,10000000,50,0.00000000,0
19,10000000,51,3.42139995,2
19,10000000,52,0.00000000,0
19,10000000,53,3.18065435,1
19,10000000,54,3.18065435,1
19,10000000,55,0.00000000,0
19,10000000,56,0.00000000,0
19,10000000,57,3.42139995,2
19,10000000,58,3.18065435,1
19,10000000,59,0.00000000,0
19,10000000,60,3.57058821,3
19,10000000,61,3.18065435,1
19,10000000,62,0.00000000,0
19,10000000,63,0.00000000,0
19,10000000,64,3.18065435,1
19,10000000,65,3.18065435,1
19,10000000,66,3.42139995,2
19,10000000,67,3.42139995,2
19,10000000,68,3.18065435,1
19,10000000,69,0.00000000,0
19,10000000,70,0.00000000,0
19,10000000,71,3.18065435,1
19,10000000,72,0.00000000,0
19,10000000,73,0.00000000,0
19,10000000,74,3.42139995,2
19,10000000,75,0.00000000,0
19,10000000,76,3.42139995,2
19,10000000,77,3.18065435,1
19,10000000,78,3.18065435,1
19,10000000,79,3.18065435,1
19,10000000,80,3.18065435,1
19,10000000,81,3.42139995,2
19,10000000,82,3.42139995,2
19,10000000,83,3.57058821,3
19,10000000,84,0.00000000,0
19,10000000,85,3.18065435,1
19,10000000,86,3.18065435,1
19,10000000,87,3.18065435,1
19,10000000,88,3.18065435,1
19,10000000,89,3.18065435,1
19,10000000,90,3.42139995,2
19,10000000,91,0.00000000,0
19,10000000,92,3.57058821,3
19,10000000,93,0.00000000,0
19,10000000,94,3.18065435,1
19,10000000,95,0.00000000,0
19,10000000,96,3.57058821,3
19,10000000,97,3.42139995,2
19,10000000,98,0.00000000,0
19,10000000,99,3.18065435,1
19,10000000,summary,2.16928514,1.56094110
19,50000000,0,3.45589842,11
19,50000000,1,2.88820526,2
19,50000000,2,3.01414386,3
19,50000000,3,3.29532592,7
19,50000000,4,3.01414386,3
19,50000000,5,2.88820526,2
19,50000000,6,3.18065435,5
19,50000000,7,3.10681521,4
19,50000000,8,3.10681521,4
19,50000000,9,3.10681521,4
19,50000000,10,3.01414386,3
19,50000000,11,3.24228617,6
19,50000000,12,3.18065435,5
19,50000000,13,3.24228617,6
19,50000000,14,2.88820526,2
19,50000000,15,2.88820526,2
19,50000000,16,3.10681521,4
19,50000000,17,2.88820526,2
19,50000000,18,3.10681521,4
19,50000000,19,3.24228617,6
19,50000000,20,3.24228617,6
19,50000000,21,3.01414386,3
19,50000000,22,3.24228617,6
19,50000000,23,3.10681521,4
19,50000000,24,3.10681521,4
19,50000000,25,3.10681521,4
19,50000000,26,3.29532592,7
19,50000000,27,3.24228617,6
19,50000000,28,3.24228617,6
19,50000000,29,3.24228617,6
19,50000000,30,3.01414386,3
19,50000000,31,3.10681521,4
19,50000000,32,3.10681521,4
19,50000000,33,3.24228617,6
19,50000000,34,2.88820526,2
19,50000000,35,3.18065435,5
19,50000000,36,3.01414386,3
19,50000000,37,3.18065435,5
19,50000000,38,0.00000000,0
19,50000000,39,3.24228617,6
19,50000000,40,3.01414386,3
19,50000000,41,3.10681521,4
19,50000000,42,3.29532592,7
19,50000000,43,3.38366428,9
19,50000000,44,3.18065435,5
19,50000000,45,2.88820526,2
19,50000000,46,3.24228617,6
19,50000000,47,3.10681521,4
19,50000000,48,3.01414386,3
19,50000000,49,2.88820526,2
19,50000000,50,3.01414386,3
19,50000000,51,3.10681521,4
19,50000000,52,3.10681521,4
19,50000000,53,3.01414386,3
19,50000000,54,3.29532592,7
19,50000000,55,2.88820526,2
19,50000000,56,3.18065435,5
19,50000000,57,2.68497772,1
19,50000000,58,2.88820526,2
19,50000000,59,3.01414386,3
19,50000000,60,2.88820526,2
19,50000000,61,3.29532592,7
19,50000000,62,3.38366428,9
19,50000000,63,3.10681521,4
19,50000000,64,3.01414386,3
19,50000000,65,3.34197187,8
19,50000000,66,2.88820526,2
19,50000000,67,3.10681521,4
19,50000000,68,3.34197187,8
19,50000000,69,3.24228617,6
19,50000000,70,3.18065435,5
19,50000000,71,3.24228617,6
19,50000000,72,3.10681521,4
19,50000000,73,3.01414386,3
19,50000000,74,3.24228617,6
19,50000000,75,3.10681521,4
19,50000000,76,3.29532592,7
19,50000000,77,2.88820526,2
19,50000000,78,3.18065435,5
19,50000000,79,3.01414386,3
19,50000000,80,3.24228617,6
19,50000000,81,2.68497772,1
19,50000000,82,3.24228617,6
19,50000000,83,3.18065435,5
19,50000000,84,3.01414386,3
19,50000000,85,3.29532592,7
19,50000000,86,3.34197187,8
19,50000000,87,3.18065435,5
19,50000000,88,2.88820526,2
19,50000000,89,3.18065435,5
19,50000000,90,2.88820526,2
19,50000000,91,3.18065435,5
19,50000000,92,3.01414386,3
19,50000000,93,3.10681521,4
19,50000000,94,3.01414386,3
19,50000000,95,3.01414386,3
19,50000000,96,2.88820526,2
19,50000000,97,3.18065435,5
19,50000000,98,0.00000000,0
19,50000000,99,3.10681521,4
19,50000000,summary,3.04513643,0.46101641
19,100000000,0,3.06345148,7
19,100000000,1,2.88820526,4
19,100000000,2,3.10681521,8
19,100000000,3,2.95684874,5
19,100000000,4,3.29532592,14
19,100000000,5,3.24228617,12
19,100000000,6,3.14557394,9
19,100000000,7,3.06345148,7
19,100000000,8,3.18065435,10
19,100000000,9,3.21272536,11
19,100000000,10,3.10681521,8
19,100000000,11,3.24228617,12
19,100000000,12,3.14557394,9
19,100000000,13,3.18065435,10
19,100000000,14,3.18065435,10
19,100000000,15,3.18065435,10
19,100000000,16,3.06345148,7
19,100000000,17,3.21272536,11
19,100000000,18,3.06345148,7
19,100000000,19,3.21272536,11
19,100000000,20,2.95684874,5
19,100000000,21,3.18065435,10
19,100000000,22,3.01414386,6
19,100000000,23,3.26971962,13
19,100000000,24,2.88820526,4
19,100000000,25,3.18065435,10
19,100000000,26,3.01414386,6
19,100000000,27,3.10681521,8
19,100000000,28,3.31934504,15
19,100000000,29,3.36336699,17
19,100000000,30,3.14557394,9
19,100000000,31,3.06345148,7
19,100000000,32,3.24228617,12
19,100000000,33,3.01414386,6
19,100000000,34,3.14557394,9
19,100000000,35,3.14557394,9
19,100000000,36,3.10681521,8
19,100000000,37,3.06345148,7
19,100000000,38,3.21272536,11
19,100000000,39,3.01414386,6
19,100000000,40,3.24228617,12
19,100000000,41,3.18065435,10
19,100000000,42,3.10681521,8
19,100000000,43,3.01414386,6
19,100000000,44,2.95684874,5
19,100000000,45,3.10681521,8
19,100000000,46,3.06345148,7
19,100000000,47,3.29532592,14
19,100000000,48,3.31934504,15
19,100000000,49,3.10681521,8
19,100000000,50,3.01414386,6
19,100000000,51,3.21272536,11
19,100000000,52,3.10681521,8
19,100000000,53,2.95684874,5
19,100000000,54,3.18065435,10
19,100000000,55,3.10681521,8
19,100000000,56,3.21272536,11
19,100000000,57,3.06345148,7
19,100000000,58,3.14557394,9
19,100000000,59,3.14557394,9
19,100000000,60,3.18065435,10
19,100000000,61,3.01414386,6
19,100000000,62,3.14557394,9
19,100000000,63,2.88820526,4
19,100000000,64,3.24228617,12
19,100000000,65,2.88820526,4
19,100000000,66,3.24228617,12
19,100000000,67,3.01414386,6
19,100000000,68,3.14557394,9
19,100000000,69,3.06345148,7
19,100000000,70,3.10681521,8
19,100000000,71,3.29532592,14
19,100000000,72,3.38366428,18
19,100000000,73,3.10681521,8
19,100000000,74,3.10681521,8
19,100000000,75,3.24228617,12
19,100000000,76,3.10681521,8
19,100000000,77,3.14557394,9
19,100000000,78,3.14557394,9
19,100000000,79,3.10681521,8
19,100000000,80,3.10681521,8
19,100000000,81,3.26971962,13
19,100000000,82,3.06345148,7
19,100000000,83,3.21272536,11
19,100000000,84,3.10681521,8
19,100000000,85,3.14557394,9
19,100000000,86,2.88820526,4
19,100000000,87,3.01414386,6
19,100000000,88,3.10681521,8
19,100000000,89,3.01414386,6
19,100000000,90,3.31934504,15
19,100000000,91,3.34197187,16
19,100000000,92,3.14557394,9
19,100000000,93,3.01414386,6
19,100000000,94,3.24228617,12
19,100000000,95,3.10681521,8
19,100000000,96,2.95684874,5
19,100000000,97,3.21272536,11
19,100000000,98,3.14557394,9
19,100000000,99,3.14557394,9
19,100000000,summary,3.12860087,0.11037772
19,500000000,0,3.16701624,48
19,500000000,1,3.16000543,47
19,500000000,2,3.10681521,40
